 Current Time, Timeslice Update Time, Weight Update Time, Gage Lookback Seconds, Gage ID, Current Persistence Weight Index, Current Persistence Weight, Inflow, Storage, Water Elevation, Gage Discharge, Persisted Outflow, Levelpool Outflow, Weighted Outflow
              154800,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.14326,***************,      274.62000,        0.00000,        0.00000,       73.48964,       54.14326
              158400,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.12675,***************,      274.62000,        0.00000,        0.00000,       73.47313,       54.12675
              162000,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.11689,***************,      274.62000,        0.00000,        0.00000,       73.46327,       54.11689
              165600,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.11078,***************,      274.62000,        0.00000,        0.00000,       73.45715,       54.11078
              169200,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.10968,***************,      274.62000,        0.00000,        0.00000,       73.45605,       54.10968
              172800,          1000000000,              172800,                   0,             1350180,                   2,        0.95452,       54.11039,***************,      274.62000,        0.00000,        0.00000,       73.45677,       54.11039
              176400,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.11120,***************,      274.62000,        0.00000,        0.00000,       73.45758,       54.11120
              180000,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.11200,***************,      274.62000,        0.00000,        0.00000,       73.45838,       54.11200
              183600,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.11060,***************,      274.62000,        0.00000,        0.00000,       73.45697,       54.11060
              187200,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.11202,***************,      274.62000,        0.00000,        0.00000,       73.45840,       54.11202
              190800,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.11053,***************,      274.62000,        0.00000,        0.00000,       73.45691,       54.11053
              194400,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.10826,***************,      274.62000,        0.00000,        0.00000,       73.45464,       54.10826
              198000,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.10374,***************,      274.62000,        0.00000,        0.00000,       73.45011,       54.10374
              201600,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.09830,***************,      274.62000,        0.00000,        0.00000,       73.44467,       54.09830
              205200,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.09354,***************,      274.62000,        0.00000,        0.00000,       73.43991,       54.09354
              208800,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08997,***************,      274.62000,        0.00000,        0.00000,       73.43634,       54.08997
              212400,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08717,***************,      274.62000,        0.00000,        0.00000,       73.43354,       54.08717
              216000,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08529,***************,      274.62000,        0.00000,        0.00000,       73.43166,       54.08529
              219600,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08405,***************,      274.62000,        0.00000,        0.00000,       73.43042,       54.08405
              223200,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08319,***************,      274.62000,        0.00000,        0.00000,       73.42957,       54.08319
              226800,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08250,***************,      274.62000,        0.00000,        0.00000,       73.42886,       54.08250
              230400,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08199,***************,      274.62000,        0.00000,        0.00000,       73.42836,       54.08199
              234000,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08331,***************,      274.62000,        0.00000,        0.00000,       73.42968,       54.08331
              237600,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08511,***************,      274.62000,        0.00000,        0.00000,       73.43148,       54.08511
              241200,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08648,***************,      274.62000,        0.00000,        0.00000,       73.43285,       54.08648
              244800,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08738,***************,      274.62000,        0.00000,        0.00000,       73.43375,       54.08738
              248400,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08801,***************,      274.62000,        0.00000,        0.00000,       73.43438,       54.08801
              252000,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08850,***************,      274.62000,        0.00000,        0.00000,       73.43488,       54.08850
              255600,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08892,***************,      274.62000,        0.00000,        0.00000,       73.43530,       54.08892
              259200,          1000000000,              259200,                   0,             1350180,                   3,        0.47233,       54.08926,***************,      274.62000,        0.00000,        0.00000,       73.43564,       54.08926
              262800,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08959,***************,      274.62000,        0.00000,        0.00000,       73.43596,       54.08959
              266400,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08987,***************,      274.62000,        0.00000,        0.00000,       73.43624,       54.08987
              270000,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.09009,***************,      274.62000,        0.00000,        0.00000,       73.43646,       54.09009
              273600,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.09034,***************,      274.62000,        0.00000,        0.00000,       73.43671,       54.09034
              277200,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.09032,***************,      274.62000,        0.00000,        0.00000,       73.43669,       54.09032
              280800,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08959,***************,      274.62000,        0.00000,        0.00000,       73.43596,       54.08959
              284400,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08812,***************,      274.62000,        0.00000,        0.00000,       73.43449,       54.08812
              288000,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08600,***************,      274.62000,        0.00000,        0.00000,       73.43237,       54.08600
              291600,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08400,***************,      274.62000,        0.00000,        0.00000,       73.43037,       54.08400
              295200,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08239,***************,      274.62000,        0.00000,        0.00000,       73.42876,       54.08239
              298800,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08121,***************,      274.62000,        0.00000,        0.00000,       73.42758,       54.08121
              302400,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08035,***************,      274.62000,        0.00000,        0.00000,       73.42672,       54.08035
              306000,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.07965,***************,      274.62000,        0.00000,        0.00000,       73.42602,       54.07965
              309600,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.07909,***************,      274.62000,        0.00000,        0.00000,       73.42546,       54.07909
              313200,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.07885,***************,      274.62000,        0.00000,        0.00000,       73.42522,       54.07885
              316800,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08282,***************,      274.62000,        0.00000,        0.00000,       73.42919,       54.08282
              320400,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08532,***************,      274.62000,        0.00000,        0.00000,       73.43169,       54.08532
              324000,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08743,***************,      274.62000,        0.00000,        0.00000,       73.43380,       54.08743
              327600,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08859,***************,      274.62000,        0.00000,        0.00000,       73.43497,       54.08859
              331200,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.08931,***************,      274.62000,        0.00000,        0.00000,       73.43568,       54.08931
              334800,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.10828,***************,      274.62000,        0.00000,        0.00000,       73.45466,       54.10828
              338400,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.65834,***************,      274.62000,        0.00000,        0.00000,       74.00481,       54.65834
              342000,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.21287,***************,      274.62000,        0.00000,        0.00000,       73.55927,       54.21287
              345600,          1000000000,              345600,                   0,             1350180,                   4,        0.36210,       54.11829,***************,      274.62000,        0.00000,        0.00000,       73.46467,       54.11829
              349200,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.09948,***************,      274.62000,        0.00000,        0.00000,       73.44585,       54.09948
              352800,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.12395,***************,      274.62000,        0.00000,        0.00000,       73.47034,       54.12395
              356400,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.11943,***************,      274.62000,        0.00000,        0.00000,       73.46581,       54.11943
              360000,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.10286,***************,      274.62000,        0.00000,        0.00000,       73.44924,       54.10286
              363600,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.09335,***************,      274.62000,        0.00000,        0.00000,       73.43973,       54.09335
              367200,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.08883,***************,      274.62000,        0.00000,        0.00000,       73.43520,       54.08883
              370800,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.08578,***************,      274.62000,        0.00000,        0.00000,       73.43215,       54.08578
              374400,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.08360,***************,      274.62000,        0.00000,        0.00000,       73.42997,       54.08360
              378000,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.08152,***************,      274.62000,        0.00000,        0.00000,       73.42789,       54.08152
              381600,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07999,***************,      274.62000,        0.00000,        0.00000,       73.42636,       54.07999
              385200,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07882,***************,      274.62000,        0.00000,        0.00000,       73.42519,       54.07882
              388800,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07793,***************,      274.62000,        0.00000,        0.00000,       73.42430,       54.07793
              392400,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07723,***************,      274.62000,        0.00000,        0.00000,       73.42360,       54.07723
              396000,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07661,***************,      274.62000,        0.00000,        0.00000,       73.42299,       54.07661
              399600,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07606,***************,      274.62000,        0.00000,        0.00000,       73.42243,       54.07606
              403200,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07555,***************,      274.62000,        0.00000,        0.00000,       73.42192,       54.07555
              406800,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07512,***************,      274.62000,        0.00000,        0.00000,       73.42149,       54.07512
              410400,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07524,***************,      274.62000,        0.00000,        0.00000,       73.42162,       54.07524
              414000,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07545,***************,      274.62000,        0.00000,        0.00000,       73.42181,       54.07545
              417600,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07552,***************,      274.62000,        0.00000,        0.00000,       73.42189,       54.07552
              421200,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07551,***************,      274.62000,        0.00000,        0.00000,       73.42188,       54.07551
              424800,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07550,***************,      274.62000,        0.00000,        0.00000,       73.42188,       54.07550
              428400,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07546,***************,      274.62000,        0.00000,        0.00000,       73.42183,       54.07546
              432000,          1000000000,              432000,                   0,             1350180,                   5,        0.27965,       54.07544,***************,      274.62000,        0.00000,        0.00000,       73.42181,       54.07544
              435600,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07541,***************,      274.61377,        0.00000,        0.00000,       73.42178,       55.95438
              439200,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07563,***************,      274.61227,        0.00000,        0.00000,       71.54611,       54.52494
              442800,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07578,***************,      274.61191,        0.00000,        0.00000,       71.09568,       54.18167
              446400,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07576,***************,      274.61185,        0.00000,        0.00000,       70.98532,       54.09757
              450000,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07554,***************,      274.61182,        0.00000,        0.00000,       70.96671,       54.08339
              453600,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07515,***************,      274.61182,        0.00000,        0.00000,       70.95712,       54.07608
              457200,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07433,***************,      274.61182,        0.00000,        0.00000,       70.95631,       54.07546
              460800,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07345,***************,      274.61182,        0.00000,        0.00000,       70.95542,       54.07478
              464400,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07276,***************,      274.61182,        0.00000,        0.00000,       70.95473,       54.07426
              468000,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07235,***************,      274.61182,        0.00000,        0.00000,       70.95432,       54.07394
              471600,          1000000000,              518400,                   0,             1350180,                   6,        0.23790,       54.07195,***************,      274.61182,        0.00000,        0.00000,       70.95393,       54.07364
