                                                                                                                                                                                                                                Inflow, Water Elevation, Outflow
   154.12248230,  1335.18005371,   154.12248230
   154.20843506,  1335.18005371,   154.20843506
   154.29457092,  1335.18005371,   154.29457092
   154.38092041,  1335.18005371,   154.38092041
   154.46746826,  1335.18005371,   154.46746826
   154.55418396,  1335.18005371,   154.55418396
   154.64105225,  1335.18005371,   154.64105225
   154.72808838,  1335.18005371,   154.72808838
   154.81526184,  1335.18005371,   154.81526184
   154.90258789,  1335.18005371,   154.90258789
   154.99005127,  1335.18005371,   154.99005127
   155.07763672,  1335.18005371,   155.07763672
   155.16532898,  1335.18005371,   155.16532898
   155.25312805,  1335.18005371,   155.25312805
   155.34101868,  1335.18005371,   155.34101868
   155.42900085,  1335.18005371,   155.42900085
   155.51705933,  1335.18005371,   155.51705933
   155.60519409,  1335.18005371,   155.60519409
   155.69338989,  1335.18005371,   155.69338989
   155.78163147,  1335.18005371,   155.78163147
   155.86993408,  1335.18005371,   155.86993408
   155.95826721,  1335.18005371,   155.95826721
   156.04663086,  1335.18005371,   156.04663086
   156.13500977,  1335.18005371,   156.13500977
   156.22341919,  1335.18005371,   156.22341919
   156.31181335,  1335.18005371,   156.31181335
   156.40020752,  1335.18005371,   156.40020752
   156.48860168,  1335.18005371,   156.48860168
   156.57698059,  1335.18005371,   156.57698059
   156.66532898,  1335.18005371,   156.66532898
   156.75363159,  1335.18005371,   156.75363159
   156.84190369,  1335.18005371,   156.84190369
   156.93013000,  1335.18005371,   156.93013000
   157.01831055,  1335.18005371,   157.01831055
   157.10639954,  1335.18005371,   157.10639954
   157.19444275,  1335.18005371,   157.19444275
   157.28240967,  1335.18005371,   157.28240967
   157.37028503,  1335.18005371,   157.37028503
   157.45806885,  1335.18005371,   157.45806885
   157.54576111,  1335.18005371,   157.54576111
   157.63333130,  1335.18005371,   157.63333130
   157.72079468,  1335.18005371,   157.72079468
   157.80816650,  1335.18005371,   157.80816650
   157.89538574,  1335.18005371,   157.89538574
   157.98249817,  1335.18005371,   157.98249817
   158.06947327,  1335.18005371,   158.06947327
   158.15626526,  1335.18005371,   158.15626526
   158.24291992,  1335.18005371,   158.24291992
   158.32943726,  1335.18005371,   158.32943726
   158.41580200,  1335.18005371,   158.41580200
   158.50198364,  1335.18005371,   158.50198364
   158.58799744,  1335.18005371,   158.58799744
   158.67384338,  1335.18005371,   158.67384338
   158.75947571,  1335.18005371,   158.75947571
   158.84494019,  1335.18005371,   158.84494019
   158.93019104,  1335.18005371,   158.93019104
   159.01525879,  1335.18005371,   159.01525879
   159.10011292,  1335.18005371,   159.10011292
   159.18475342,  1335.18005371,   159.18475342
   159.26918030,  1335.18005371,   159.26918030
   159.35339355,  1335.18005371,   159.35339355
   159.43736267,  1335.18005371,   159.43736267
   159.52110291,  1335.18005371,   159.52110291
   159.60459900,  1335.18005371,   159.60459900
   159.68785095,  1335.18005371,   159.68785095
   159.77087402,  1335.18005371,   159.77087402
   159.85365295,  1335.18005371,   159.85365295
   159.93615723,  1335.18005371,   159.93615723
   160.01840210,  1335.18005371,   160.01840210
   160.10038757,  1335.18005371,   160.10038757
   160.18209839,  1335.18005371,   160.18209839
   160.26356506,  1335.18005371,   160.26356506
   160.34472656,  1335.18005371,   160.34472656
   160.42564392,  1335.18005371,   160.42564392
   160.50627136,  1335.18005371,   160.50627136
   160.58660889,  1335.18005371,   160.58660889
   160.66664124,  1335.18005371,   160.66664124
   160.74638367,  1335.18005371,   160.74638367
   160.82583618,  1335.18005371,   160.82583618
   160.90499878,  1335.18005371,   160.90499878
   160.98384094,  1335.18005371,   160.98384094
   161.06239319,  1335.18005371,   161.06239319
   161.14060974,  1335.18005371,   161.14060974
   161.21853638,  1335.18005371,   161.21853638
   161.29614258,  1335.18005371,   161.29614258
   161.37342834,  1335.18005371,   161.37342834
   161.45039368,  1335.18005371,   161.45039368
   161.52703857,  1335.18005371,   161.52703857
   161.60334778,  1335.18005371,   161.60334778
   161.67935181,  1335.18005371,   161.67935181
   161.75500488,  1335.18005371,   161.75500488
   161.83032227,  1335.18005371,   161.83032227
   161.90531921,  1335.18005371,   161.90531921
   161.97994995,  1335.18005371,   161.97994995
   162.05426025,  1335.18005371,   162.05426025
   162.12823486,  1335.18005371,   162.12823486
   162.20185852,  1335.18005371,   162.20185852
   162.27513123,  1335.18005371,   162.27513123
   162.34808350,  1335.18005371,   162.34808350
   162.42066956,  1335.18005371,   162.42066956
   162.49290466,  1335.18005371,   162.49290466
   162.56480408,  1335.18005371,   162.56480408
   162.63633728,  1335.18005371,   162.63633728
   162.70751953,  1335.18005371,   162.70751953
   162.77835083,  1335.18005371,   162.77835083
   162.84881592,  1335.18005371,   162.84881592
   162.91891479,  1335.18005371,   162.91891479
   162.98864746,  1335.18005371,   162.98864746
   163.05801392,  1335.18005371,   163.05801392
   163.12702942,  1335.18005371,   163.12702942
   163.19569397,  1335.18005371,   163.19569397
   163.26397705,  1335.18005371,   163.26397705
   163.33190918,  1335.18005371,   163.33190918
   163.39947510,  1335.18005371,   163.39947510
   163.46667480,  1335.18005371,   163.46667480
   163.53350830,  1335.18005371,   163.53350830
   163.59996033,  1335.18005371,   163.59996033
   163.66604614,  1335.18005371,   163.66604614
   163.73176575,  1335.18005371,   163.73176575
   163.79711914,  1335.18005371,   163.79711914
   163.86210632,  1335.18005371,   163.86210632
   163.92674255,  1335.18005371,   163.92674255
   163.99098206,  1335.18005371,   163.99098206
   164.05487061,  1335.18005371,   164.05487061
   164.11836243,  1335.18005371,   164.11836243
   164.18150330,  1335.18005371,   164.18150330
   164.24427795,  1335.18005371,   164.24427795
   164.30668640,  1335.18005371,   164.30668640
   164.36871338,  1335.18005371,   164.36871338
   164.43037415,  1335.18005371,   164.43037415
   164.49166870,  1335.18005371,   164.49166870
   164.55258179,  1335.18005371,   164.55258179
   164.61312866,  1335.18005371,   164.61312866
   164.67329407,  1335.18005371,   164.67329407
   164.73310852,  1335.18005371,   164.73310852
   164.79255676,  1335.18005371,   164.79255676
   164.85163879,  1335.18005371,   164.85163879
   164.91033936,  1335.18005371,   164.91033936
   164.96868896,  1335.18005371,   164.96868896
   165.02667236,  1335.18005371,   165.02667236
   165.08428955,  1335.18005371,   165.08428955
   165.14152527,  1335.18005371,   165.14152527
   165.19841003,  1335.18005371,   165.19841003
   165.25495911,  1335.18005371,   165.25495911
   165.31111145,  1335.18005371,   165.31111145
   165.36689758,  1335.18005371,   165.36689758
   165.42233276,  1335.18005371,   165.42233276
   165.47740173,  1335.18005371,   165.47740173
   165.53211975,  1335.18005371,   165.53211975
   165.58647156,  1335.18005371,   165.58647156
   165.64045715,  1335.18005371,   165.64045715
   165.69409180,  1335.18005371,   165.69409180
   165.74739075,  1335.18005371,   165.74739075
   165.80032349,  1335.18005371,   165.80032349
   165.85289001,  1335.18005371,   165.85289001
   165.90512085,  1335.18005371,   165.90512085
   165.95698547,  1335.18005371,   165.95698547
   166.00852966,  1335.18005371,   166.00852966
   166.05969238,  1335.18005371,   166.05969238
   166.11050415,  1335.18005371,   166.11050415
   166.16099548,  1335.18005371,   166.16099548
   166.21113586,  1335.18005371,   166.21113586
   166.26091003,  1335.18005371,   166.26091003
   166.31036377,  1335.18005371,   166.31036377
   166.35948181,  1335.18005371,   166.35948181
   166.40824890,  1335.18005371,   166.40824890
   166.45666504,  1335.18005371,   166.45666504
   166.50476074,  1335.18005371,   166.50476074
   166.55253601,  1335.18005371,   166.55253601
   166.59996033,  1335.18005371,   166.59996033
   166.64704895,  1335.18005371,   166.64704895
   166.69381714,  1335.18005371,   166.69381714
   166.74023438,  1335.18005371,   166.74023438
   166.78633118,  1335.18005371,   166.78633118
   166.83210754,  1335.18005371,   166.83210754
   166.87756348,  1335.18005371,   166.87756348
   166.92268372,  1335.18005371,   166.92268372
   166.96749878,  1335.18005371,   166.96749878
   167.01199341,  1335.18005371,   167.01199341
   167.05615234,  1335.18005371,   167.05615234
   167.09999084,  1335.18005371,   167.09999084
   167.14350891,  1335.18005371,   167.14350891
   167.18672180,  1335.18005371,   167.18672180
   167.22962952,  1335.18005371,   167.22962952
   167.27221680,  1335.18005371,   167.27221680
   167.31448364,  1335.18005371,   167.31448364
   167.35646057,  1335.18005371,   167.35646057
   167.39811707,  1335.18005371,   167.39811707
   167.43946838,  1335.18005371,   167.43946838
   167.48052979,  1335.18005371,   167.48052979
   167.52128601,  1335.18005371,   167.52128601
   167.56173706,  1335.18005371,   167.56173706
   167.60189819,  1335.18005371,   167.60189819
   167.64175415,  1335.18005371,   167.64175415
   167.68133545,  1335.18005371,   167.68133545
   167.72061157,  1335.18005371,   167.72061157
   167.75961304,  1335.18005371,   167.75961304
   167.79830933,  1335.18005371,   167.79830933
   167.83671570,  1335.18005371,   167.83671570
   167.87484741,  1335.18005371,   167.87484741
   167.91268921,  1335.18005371,   167.91268921
   167.95025635,  1335.18005371,   167.95025635
   167.98754883,  1335.18005371,   167.98754883
   168.02455139,  1335.18005371,   168.02455139
   168.06127930,  1335.18005371,   168.06127930
   168.09773254,  1335.18005371,   168.09773254
   168.13391113,  1335.18005371,   168.13391113
   168.16981506,  1335.18005371,   168.16981506
   168.20544434,  1335.18005371,   168.20544434
   168.24082947,  1335.18005371,   168.24082947
   168.27593994,  1335.18005371,   168.27593994
   168.31080627,  1335.18005371,   168.31080627
   168.34538269,  1335.18005371,   168.34538269
   168.37973022,  1335.18005371,   168.37973022
   168.41380310,  1335.18005371,   168.41380310
   168.44760132,  1335.18005371,   168.44760132
   168.48117065,  1335.18005371,   168.48117065
   168.51446533,  1335.18005371,   168.51446533
   168.54753113,  1335.18005371,   168.54753113
   168.58033752,  1335.18005371,   168.58033752
   168.61288452,  1335.18005371,   168.61288452
   168.64520264,  1335.18005371,   168.64520264
   168.67727661,  1335.18005371,   168.67727661
   168.70910645,  1335.18005371,   168.70910645
   168.74069214,  1335.18005371,   168.74069214
   168.77206421,  1335.18005371,   168.77206421
   168.80319214,  1335.18005371,   168.80319214
   168.83409119,  1335.18005371,   168.83409119
   168.86474609,  1335.18005371,   168.86474609
   168.89515686,  1335.18005371,   168.89515686
   168.92535400,  1335.18005371,   168.92535400
   168.95533752,  1335.18005371,   168.95533752
   168.98507690,  1335.18005371,   168.98507690
   169.01460266,  1335.18005371,   169.01460266
   169.04389954,  1335.18005371,   169.04389954
   169.07299805,  1335.18005371,   169.07299805
   169.10186768,  1335.18005371,   169.10186768
   169.13052368,  1335.18005371,   169.13052368
   169.15895081,  1335.18005371,   169.15895081
   169.18717957,  1335.18005371,   169.18717957
   169.21517944,  1335.18005371,   169.21517944
   169.24298096,  1335.18005371,   169.24298096
   169.27056885,  1335.18005371,   169.27056885
   169.29797363,  1335.18005371,   169.29797363
   169.32516479,  1335.18005371,   169.32516479
   169.35217285,  1335.18005371,   169.35217285
   169.37896729,  1335.18005371,   169.37896729
   169.40554810,  1335.18005371,   169.40554810
   169.43194580,  1335.18005371,   169.43194580
   169.45816040,  1335.18005371,   169.45816040
   169.48419189,  1335.18005371,   169.48419189
   169.51000977,  1335.18005371,   169.51000977
   169.53564453,  1335.18005371,   169.53564453
   169.56109619,  1335.18005371,   169.56109619
   169.58636475,  1335.18005371,   169.58636475
   169.61143494,  1335.18005371,   169.61143494
   169.63633728,  1335.18005371,   169.63633728
   169.66104126,  1335.18005371,   169.66104126
   169.68557739,  1335.18005371,   169.68557739
   169.70994568,  1335.18005371,   169.70994568
   169.73414612,  1335.18005371,   169.73414612
   169.75816345,  1335.18005371,   169.75816345
   169.78202820,  1335.18005371,   169.78202820
   169.80570984,  1335.18005371,   169.80570984
   169.82922363,  1335.18005371,   169.82922363
   169.85256958,  1335.18005371,   169.85256958
   169.87576294,  1335.18005371,   169.87576294
   169.89878845,  1335.18005371,   169.89878845
   169.92166138,  1335.18005371,   169.92166138
   169.94436646,  1335.18005371,   169.94436646
   169.96691895,  1335.18005371,   169.96691895
   169.98931885,  1335.18005371,   169.98931885
   170.01156616,  1335.18005371,   170.01156616
   170.03366089,  1335.18005371,   170.03366089
   170.05558777,  1335.18005371,   170.05558777
   170.07739258,  1335.18005371,   170.07739258
   170.09906006,  1335.18005371,   170.09906006
   170.12055969,  1335.18005371,   170.12055969
   170.14192200,  1335.18005371,   170.14192200
   170.16314697,  1335.18005371,   170.16314697
   170.18423462,  1335.18005371,   170.18423462
   170.20518494,  1335.18005371,   170.20518494
   170.22599792,  1335.18005371,   170.22599792
   170.24667358,  1335.18005371,   170.24667358
   170.26722717,  1335.18005371,   170.26722717
   170.28764343,  1335.18005371,   170.28764343
   170.30793762,  1335.18005371,   170.30793762
   170.32809448,  1335.18005371,   170.32809448
   170.34811401,  1335.18005371,   170.34811401
   170.36804199,  1335.18005371,   170.36804199
   170.38783264,  1335.18005371,   170.38783264
   170.40750122,  1335.18005371,   170.40750122
   170.42703247,  1335.18005371,   170.42703247
   170.44647217,  1335.18005371,   170.44647217
   170.46578979,  1335.18005371,   170.46578979
   170.48500061,  1335.18005371,   170.48500061
   170.50408936,  1335.18005371,   170.50408936
   170.52307129,  1335.18005371,   170.52307129
   170.54194641,  1335.18005371,   170.54194641
   170.56069946,  1335.18005371,   170.56069946
   170.57937622,  1335.18005371,   170.57937622
   170.59793091,  1335.18005371,   170.59793091
   170.61637878,  1335.18005371,   170.61637878
   170.63473511,  1335.18005371,   170.63473511
   170.65299988,  1335.18005371,   170.65299988
   170.67115784,  1335.18005371,   170.67115784
   170.68920898,  1335.18005371,   170.68920898
   170.70718384,  1335.18005371,   170.70718384
   170.72506714,  1335.18005371,   170.72506714
   170.74287415,  1335.18005371,   170.74287415
   170.76057434,  1335.18005371,   170.76057434
   170.77818298,  1335.18005371,   170.77818298
   170.79574585,  1335.18005371,   170.79574585
   170.81320190,  1335.18005371,   170.81320190
   170.83059692,  1335.18005371,   170.83059692
   170.84786987,  1335.18005371,   170.84786987
   170.86509705,  1335.18005371,   170.86509705
   170.88221741,  1335.18005371,   170.88221741
   170.89929199,  1335.18005371,   170.89929199
   170.91629028,  1335.18005371,   170.91629028
   170.93321228,  1335.18005371,   170.93321228
   170.95005798,  1335.18005371,   170.95005798
   170.96684265,  1335.18005371,   170.96684265
   170.98356628,  1335.18005371,   170.98356628
   171.00021362,  1335.18005371,   171.00021362
   171.01679993,  1335.18005371,   171.01679993
   171.03332520,  1335.18005371,   171.03332520
   171.04978943,  1335.18005371,   171.04978943
   171.06619263,  1335.18005371,   171.06619263
   171.08255005,  1335.18005371,   171.08255005
   171.09884644,  1335.18005371,   171.09884644
   171.11509705,  1335.18005371,   171.11509705
   171.13128662,  1335.18005371,   171.13128662
   171.14743042,  1335.18005371,   171.14743042
   171.16351318,  1335.18005371,   171.16351318
   171.17955017,  1335.18005371,   171.17955017
   171.19555664,  1335.18005371,   171.19555664
   171.21150208,  1335.18005371,   171.21150208
   171.22741699,  1335.18005371,   171.22741699
   171.24330139,  1335.18005371,   171.24330139
   171.25910950,  1335.18005371,   171.25910950
   171.27490234,  1335.18005371,   171.27490234
   171.29066467,  1335.18005371,   171.29066467
   171.30639648,  1335.18005371,   171.30639648
   171.32208252,  1335.18005371,   171.32208252
   171.33773804,  1335.18005371,   171.33773804
   171.35337830,  1335.18005371,   171.35337830
   171.36897278,  1335.18005371,   171.36897278
   171.38453674,  1335.18005371,   171.38453674
   171.40008545,  1335.18005371,   171.40008545
   171.41561890,  1335.18005371,   171.41561890
   171.43112183,  1335.18005371,   171.43112183
   171.44659424,  1335.18005371,   171.44659424
   171.46205139,  1335.18005371,   171.46205139
   171.47750854,  1335.18005371,   171.47750854
   171.49293518,  1335.18005371,   171.49293518
   171.50834656,  1335.18005371,   171.50834656
   171.52374268,  1335.18005371,   171.52374268
   171.53915405,  1335.18005371,   171.53915405
   171.55453491,  1335.18005371,   171.55453491
   171.56991577,  1335.18005371,   171.56991577
   171.58526611,  1335.18005371,   171.58526611
   171.60063171,  1335.18005371,   171.60063171
   171.61599731,  1335.18005371,   171.61599731
   171.63134766,  1335.18005371,   171.63134766
   171.64671326,  1335.18005371,   171.64671326
   171.66206360,  1335.18005371,   171.66206360
   171.67742920,  1335.18005371,   171.67742920
   171.69277954,  1335.18005371,   171.69277954
   171.70814514,  1335.18005371,   171.70814514
   171.72352600,  1335.18005371,   171.72352600
   171.73890686,  1335.18005371,   171.73890686
   171.75430298,  1335.18005371,   171.75430298
   171.76968384,  1335.18005371,   171.76968384
   171.78511047,  1335.18005371,   171.78511047
   171.80052185,  1335.18005371,   171.80052185
   171.81597900,  1335.18005371,   171.81597900
   171.83143616,  1335.18005371,   171.83143616
   171.84690857,  1335.18005371,   171.84690857
   171.86241150,  1335.18005371,   171.86241150
   171.87794495,  1335.18005371,   171.87794495
   171.89347839,  1335.18005371,   171.89347839
   171.90905762,  1335.18005371,   171.90905762
   171.92466736,  1335.18005371,   171.92466736
   171.94029236,  1335.18005371,   171.94029236
   171.95594788,  1335.18005371,   171.95594788
   171.97161865,  1335.18005371,   171.97161865
   171.98735046,  1335.18005371,   171.98735046
   172.00311279,  1335.18005371,   172.00311279
   172.01890564,  1335.18005371,   172.01890564
   172.03472900,  1335.18005371,   172.03472900
   172.05059814,  1335.18005371,   172.05059814
   172.06648254,  1335.18005371,   172.06648254
   172.08242798,  1335.18005371,   172.08242798
   172.09841919,  1335.18005371,   172.09841919
   172.11444092,  1335.18005371,   172.11444092
   172.13049316,  1335.18005371,   172.13049316
   172.14660645,  1335.18005371,   172.14660645
   172.16275024,  1335.18005371,   172.16275024
   172.17893982,  1335.18005371,   172.17893982
   172.19519043,  1335.18005371,   172.19519043
   172.21150208,  1335.18005371,   172.21150208
   172.22785950,  1335.18005371,   172.22785950
   172.24426270,  1335.18005371,   172.24426270
   172.26074219,  1335.18005371,   172.26074219
   172.27726746,  1335.18005371,   172.27726746
   172.29383850,  1335.18005371,   172.29383850
   172.31048584,  1335.18005371,   172.31048584
   172.32719421,  1335.18005371,   172.32719421
   172.34396362,  1335.18005371,   172.34396362
   172.36077881,  1335.18005371,   172.36077881
   172.37767029,  1335.18005371,   172.37767029
   172.39462280,  1335.18005371,   172.39462280
   172.41163635,  1335.18005371,   172.41163635
   172.42872620,  1335.18005371,   172.42872620
   172.44587708,  1335.18005371,   172.44587708
   172.46310425,  1335.18005371,   172.46310425
   172.48039246,  1335.18005371,   172.48039246
   172.49775696,  1335.18005371,   172.49775696
   172.51519775,  1335.18005371,   172.51519775
   172.53271484,  1335.18005371,   172.53271484
   172.55030823,  1335.18005371,   172.55030823
   172.56797791,  1335.18005371,   172.56797791
   172.58570862,  1335.18005371,   172.58570862
   172.60354614,  1335.18005371,   172.60354614
   172.62144470,  1335.18005371,   172.62144470
   172.63943481,  1335.18005371,   172.63943481
   172.65751648,  1335.18005371,   172.65751648
   172.67565918,  1335.18005371,   172.67565918
   172.69390869,  1335.18005371,   172.69390869
   172.71223450,  1335.18005371,   172.71223450
   172.73065186,  1335.18005371,   172.73065186
   172.74914551,  1335.18005371,   172.74914551
   172.76773071,  1335.18005371,   172.76773071
   172.78640747,  1335.18005371,   172.78640747
   172.80516052,  1335.18005371,   172.80516052
   172.82402039,  1335.18005371,   172.82402039
   172.84297180,  1335.18005371,   172.84297180
   172.86203003,  1335.18005371,   172.86203003
   172.88116455,  1335.18005371,   172.88116455
   172.90039062,  1335.18005371,   172.90039062
   172.91973877,  1335.18005371,   172.91973877
   172.93916321,  1335.18005371,   172.93916321
   172.95869446,  1335.18005371,   172.95869446
   172.97831726,  1335.18005371,   172.97831726
   172.99804688,  1335.18005371,   172.99804688
   173.01786804,  1335.18005371,   173.01786804
   173.03782654,  1335.18005371,   173.03782654
   173.05786133,  1335.18005371,   173.05786133
   173.07800293,  1335.18005371,   173.07800293
   173.09823608,  1335.18005371,   173.09823608
   173.11860657,  1335.18005371,   173.11860657
   173.13906860,  1335.18005371,   173.13906860
   173.15962219,  1335.18005371,   173.15962219
   173.18029785,  1335.18005371,   173.18029785
   173.20106506,  1335.18005371,   173.20106506
   173.22196960,  1335.18005371,   173.22196960
   173.24296570,  1335.18005371,   173.24296570
   173.26408386,  1335.18005371,   173.26408386
   173.28530884,  1335.18005371,   173.28530884
   173.30664062,  1335.18005371,   173.30664062
   173.32810974,  1335.18005371,   173.32810974
   173.34963989,  1335.18005371,   173.34963989
   173.37132263,  1335.18005371,   173.37132263
   173.39309692,  1335.18005371,   173.39309692
   173.41499329,  1335.18005371,   173.41499329
   173.43699646,  1335.18005371,   173.43699646
   173.45913696,  1335.18005371,   173.45913696
   173.48138428,  1335.18005371,   173.48138428
   173.50373840,  1335.18005371,   173.50373840
   173.52622986,  1335.18005371,   173.52622986
   173.54882812,  1335.18005371,   173.54882812
   173.57154846,  1335.18005371,   173.57154846
   173.59437561,  1335.18005371,   173.59437561
   173.61732483,  1335.18005371,   173.61732483
   173.64041138,  1335.18005371,   173.64041138
   173.66360474,  1335.18005371,   173.66360474
   173.68692017,  1335.18005371,   173.68692017
   173.71034241,  1335.18005371,   173.71034241
   173.73390198,  1335.18005371,   173.73390198
   173.75758362,  1335.18005371,   173.75758362
   173.78137207,  1335.18005371,   173.78137207
   173.80529785,  1335.18005371,   173.80529785
   173.82933044,  1335.18005371,   173.82933044
   173.85350037,  1335.18005371,   173.85350037
   173.87779236,  1335.18005371,   173.87779236
   173.90220642,  1335.18005371,   173.90220642
   173.92674255,  1335.18005371,   173.92674255
   173.95141602,  1335.18005371,   173.95141602
   173.97619629,  1335.18005371,   173.97619629
   174.00109863,  1335.18005371,   174.00109863
   174.02612305,  1335.18005371,   174.02612305
   174.05128479,  1335.18005371,   174.05128479
   174.07656860,  1335.18005371,   174.07656860
   174.10198975,  1335.18005371,   174.10198975
   174.12751770,  1335.18005371,   174.12751770
   174.15318298,  1335.18005371,   174.15318298
   174.17895508,  1335.18005371,   174.17895508
   174.20484924,  1335.18005371,   174.20484924
   174.23089600,  1335.18005371,   174.23089600
   174.25704956,  1335.18005371,   174.25704956
   174.28335571,  1335.18005371,   174.28335571
   174.30975342,  1335.18005371,   174.30975342
   174.33628845,  1335.18005371,   174.33628845
   174.36293030,  1335.18005371,   174.36293030
   174.38970947,  1335.18005371,   174.38970947
   174.41659546,  1335.18005371,   174.41659546
   174.44363403,  1335.18005371,   174.44363403
   174.47077942,  1335.18005371,   174.47077942
   174.49807739,  1335.18005371,   174.49807739
   174.52549744,  1335.18005371,   174.52549744
   174.55302429,  1335.18005371,   174.55302429
   174.58067322,  1335.18005371,   174.58067322
   174.60845947,  1335.18005371,   174.60845947
   174.63635254,  1335.18005371,   174.63635254
   174.66438293,  1335.18005371,   174.66438293
   174.69253540,  1335.18005371,   174.69253540
   174.72082520,  1335.18005371,   174.72082520
   174.74922180,  1335.18005371,   174.74922180
   174.77775574,  1335.18005371,   174.77775574
   174.80639648,  1335.18005371,   174.80639648
   174.83517456,  1335.18005371,   174.83517456
   174.86405945,  1335.18005371,   174.86405945
   174.89306641,  1335.18005371,   174.89306641
   174.92221069,  1335.18005371,   174.92221069
   174.95146179,  1335.18005371,   174.95146179
   174.98085022,  1335.18005371,   174.98085022
   175.01034546,  1335.18005371,   175.01034546
   175.03994751,  1335.18005371,   175.03994751
   175.06968689,  1335.18005371,   175.06968689
   175.09954834,  1335.18005371,   175.09954834
   175.12953186,  1335.18005371,   175.12953186
   175.15962219,  1335.18005371,   175.15962219
   175.18983459,  1335.18005371,   175.18983459
   175.22013855,  1335.18005371,   175.22013855
   175.25059509,  1335.18005371,   175.25059509
   175.28114319,  1335.18005371,   175.28114319
   175.31182861,  1335.18005371,   175.31182861
   175.34260559,  1335.18005371,   175.34260559
   175.37351990,  1335.18005371,   175.37351990
   175.40454102,  1335.18005371,   175.40454102
   175.43566895,  1335.18005371,   175.43566895
   175.46690369,  1335.18005371,   175.46690369
   175.49827576,  1335.18005371,   175.49827576
   175.52973938,  1335.18005371,   175.52973938
   175.56130981,  1335.18005371,   175.56130981
   175.59301758,  1335.18005371,   175.59301758
   175.62480164,  1335.18005371,   175.62480164
   175.65669250,  1335.18005371,   175.65669250
   175.68869019,  1335.18005371,   175.68869019
   175.72080994,  1335.18005371,   175.72080994
   175.75303650,  1335.18005371,   175.75303650
   175.78536987,  1335.18005371,   175.78536987
   175.81779480,  1335.18005371,   175.81779480
   175.85032654,  1335.18005371,   175.85032654
   175.88293457,  1335.18005371,   175.88293457
   175.91567993,  1335.18005371,   175.91567993
   175.94851685,  1335.18005371,   175.94851685
   175.98144531,  1335.18005371,   175.98144531
   176.01445007,  1335.18005371,   176.01445007
   176.04756165,  1335.18005371,   176.04756165
   176.08076477,  1335.18005371,   176.08076477
   176.11407471,  1335.18005371,   176.11407471
   176.14746094,  1335.18005371,   176.14746094
   176.18093872,  1335.18005371,   176.18093872
   176.21452332,  1335.18005371,   176.21452332
   176.24819946,  1335.18005371,   176.24819946
   176.28193665,  1335.18005371,   176.28193665
   176.31578064,  1335.18005371,   176.31578064
   176.34971619,  1335.18005371,   176.34971619
   176.38374329,  1335.18005371,   176.38374329
   176.41784668,  1335.18005371,   176.41784668
   176.45204163,  1335.18005371,   176.45204163
   176.48629761,  1335.18005371,   176.48629761
   176.52064514,  1335.18005371,   176.52064514
   176.55506897,  1335.18005371,   176.55506897
   176.58956909,  1335.18005371,   176.58956909
   176.62414551,  1335.18005371,   176.62414551
   176.65878296,  1335.18005371,   176.65878296
   176.69351196,  1335.18005371,   176.69351196
   176.72831726,  1335.18005371,   176.72831726
   176.76318359,  1335.18005371,   176.76318359
   176.79811096,  1335.18005371,   176.79811096
   176.83311462,  1335.18005371,   176.83311462
   176.86819458,  1335.18005371,   176.86819458
   176.90332031,  1335.18005371,   176.90332031
   176.93850708,  1335.18005371,   176.93850708
   176.97373962,  1335.18005371,   176.97373962
   177.00906372,  1335.18005371,   177.00906372
   177.04441833,  1335.18005371,   177.04441833
   177.07984924,  1335.18005371,   177.07984924
   177.11534119,  1335.18005371,   177.11534119
   177.15087891,  1335.18005371,   177.15087891
   177.18646240,  1335.18005371,   177.18646240
   177.22210693,  1335.18005371,   177.22210693
   177.25778198,  1335.18005371,   177.25778198
   177.29350281,  1335.18005371,   177.29350281
   177.32928467,  1335.18005371,   177.32928467
   177.36509705,  1335.18005371,   177.36509705
   177.40093994,  1335.18005371,   177.40093994
   177.43681335,  1335.18005371,   177.43681335
   177.47271729,  1335.18005371,   177.47271729
   177.50865173,  1335.18005371,   177.50865173
   177.54461670,  1335.18005371,   177.54461670
   177.58061218,  1335.18005371,   177.58061218
   177.61665344,  1335.18005371,   177.61665344
   177.65269470,  1335.18005371,   177.65269470
   177.68878174,  1335.18005371,   177.68878174
   177.72486877,  1335.18005371,   177.72486877
   177.76098633,  1335.18005371,   177.76098633
   177.79711914,  1335.18005371,   177.79711914
   177.83326721,  1335.18005371,   177.83326721
   177.86943054,  1335.18005371,   177.86943054
   177.90560913,  1335.18005371,   177.90560913
   177.94180298,  1335.18005371,   177.94180298
   177.97799683,  1335.18005371,   177.97799683
   178.01419067,  1335.18005371,   178.01419067
   178.05039978,  1335.18005371,   178.05039978
   178.08660889,  1335.18005371,   178.08660889
   178.12283325,  1335.18005371,   178.12283325
   178.15904236,  1335.18005371,   178.15904236
   178.19526672,  1335.18005371,   178.19526672
   178.23146057,  1335.18005371,   178.23146057
   178.26768494,  1335.18005371,   178.26768494
   178.30387878,  1335.18005371,   178.30387878
   178.34007263,  1335.18005371,   178.34007263
   178.37626648,  1335.18005371,   178.37626648
   178.41244507,  1335.18005371,   178.41244507
   178.44860840,  1335.18005371,   178.44860840
   178.48475647,  1335.18005371,   178.48475647
   178.52090454,  1335.18005371,   178.52090454
   178.55703735,  1335.18005371,   178.55703735
   178.59313965,  1335.18005371,   178.59313965
   178.62924194,  1335.18005371,   178.62924194
